,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
58,49981215,click self -> edit profile dropdown,"communicating with oneself is an unusual user pattern; it might make more sense to get, say, a link to edit ones' profile instead.
",0,0,0,0,5,23,9.23,,2,17,3,10409,1,unusual oneself communicate profile pattern sense edit link user,unusual oneself communicate profile pattern sense edit link user
59,38576808,yarn doesn't set node_env for `yarn --prod`,"
do you want to request a _feature_ or report a _bug_?

bug

what is the current behavior?

when running lifecycle scripts during `yarn --prod`, `yarn` doesn't set `node_env=production`.

if the current behavior is a bug, please provide the steps to reproduce.

with the following `package.json`:


> yarn --prod
yarn install v0.16.1
info no lockfile found.
$ echo 'preinstall:' ${node_env}
preinstall:
success nothing to install.
$ echo 'postinstall:' ${node_env}
postinstall:
_  done in 0.11s.
> npm i --silent --production
preinstall: production
postinstall: production
",0,3,1,0,7,78,17.31,7,3,11,0,36831,0,yarn production preinstall postinstall prod node_env echo install v0.16.1 node_env=production,yarn production preinstall postinstall prod node_env echo install v0.16.1 node_env=production lockfile 0.11s 'preinstall 'postinstall current silent behavior bug lifecycle package.json
60,21437432,"cygwin, r_sys_rmkdir() fails on quit.","
",0,1,0,0,5,0,-15.81,10,1,10,2,10992,0,,
61,34340473,add pidof:// and waitfor:// uri handlers,"
",0,0,0,0,6,0,-15.81,1,1,23,7,10992,0,,
62,35958883,lower/upper case,"_dae  32         v810        lgpl3   v810 disassembly plugin
_da_  32         v850        lgpl3   v850 disassembly plugin

",0,0,0,0,2,14,11.94,2,2,2,2,10992,0,v850 v810 lgpl3 disassembly 32 plugin _dae _da_,v850 v810 lgpl3 disassembly 32 plugin _dae _da_
63,11385090,been getting the following error using hotreplacementmodule on 1.4.0-beta3 ,"uncaught typeerror: cannot read property 'children' of undefined bootstrap 10e454c5b734705cc82b:402hotapply bootstrap 10e454c5b734705cc82b:402hotupdatedownloaded bootstrap 10e454c5b734705cc82b:255hotaddupdatechunk bootstrap 10e454c5b734705cc82b:235webpackhotupdatecallback bootstrap 10e454c5b734705cc82b:24(anonymous function)

chrome debugger stops here. the dependency index is 47, but only there are only 2 children: 


",0,1,0,0,9,35,44.72,0,1,34,26,50951,1,bootstrap 10e454c5b734705cc82b:402hotupdatedownloaded 10e454c5b734705cc82b:402hotapply 10e454c5b734705cc82b:255hotaddupdatechunk 10e454c5b734705cc82b:24 10e454c5b734705cc82b:235webpackhotupdatecallback 'children 47 uncaught anonymous,bootstrap 10e454c5b734705cc82b:402hotupdatedownloaded 10e454c5b734705cc82b:402hotapply 10e454c5b734705cc82b:255hotaddupdatechunk 10e454c5b734705cc82b:24 10e454c5b734705cc82b:235webpackhotupdatecallback 'children 47 uncaught anonymous debugger child typeerror dependency undefined chrome property read function
64,57896256,"lerna run uses npm even with ""npmclient"": ""yarn""","expected behavior
when using `""npmclient"": ""yarn""`, we expect all `npm`-related tasks to use `yarn` instead, including `lerna run`.

current behavior
> @scope/package-name@4.51.0 deploy /home/jenkins/workspace/_package-name_pr-917-dvienvu5li2mdcvw7hmftlaj5qzfkt4irpa2xdklb2ttu46vajlq/web/modules
> cli run-deploy
childprocessutilities.spawnstreaming(
cmd, [""run"", script, ...args], opts, pkg.name, callback
);
",0,3,0,1,8,33,40.79,0,9,114,47,18788,1,`` yarn scope/package-name run-deploy pkg.name opts npmclient childprocessutilities.spawnstreaming 4.51.0 /home/jenkins/workspace/_package-name_pr-917-dvienvu5li2mdcvw7hmftlaj5qzfkt4irpa2xdklb2ttu46vajlq/web/modules,`` yarn scope/package-name run-deploy pkg.name opts npmclient childprocessutilities.spawnstreaming 4.51.0 /home/jenkins/workspace/_package-name_pr-917-dvienvu5li2mdcvw7hmftlaj5qzfkt4irpa2xdklb2ttu46vajlq/web/modules -related lerna deploy cmd behavior cli args expect task callback
65,42371613,range queries do not support time_zone with epoch fields,"elasticsearch version: 5.1.1

plugins installed: search-guard-ssl

jvm version: openjdk version ""1.8.0_111""

os version: amazon linux ami release 2016.09

description of the problem including expected versus actual behavior:

https://github.com/elastic/elasticsearch/blob/master/core/src/main/java/org/elasticsearch/common/joda/joda.java#l337

steps to reproduce:
execute the following search against a logstash index:
execute the same search using epoch_millis:
execute the same search using epoch_second:

provide logs (if relevant):
the first search (using a datetime string) will work fine. the two searches that use an epoch timestamp fail with a parse exception:

",1,4,0,0,9,78,24.72,0,2,34,3,44138,1,search execute version search-guard-ssl logstash l337 epoch_second epoch_millis epoch datetime,search execute version search-guard-ssl logstash l337 epoch_second epoch_millis epoch datetime 1.8.0_111 //github.com/elastic/elasticsearch/blob/master/core/src/main/java/org/elasticsearch/common/joda/joda.java timestamp openjdk ami amazon 5.1.1 2016.09 jvm versus
66,20928291,check if `sudo` is in path and change nosudo value in sys/install.sh,"
",0,0,0,0,12,0,-15.81,33,1,2,0,10992,0,,
67,21147522,match phrase prefix query seems to ignore boost value.,"there seems to be no effect on score on changing boost value on match_phrase_prefix query. 

my query is:
<pre><code> ""query"": {
""bool"": {
""should"": [
{""match_phrase_prefix"": {
""firstname"": {
""query"": ""is"", 
""boost"":2.0
}
}} ,
{""match_phrase_prefix"": {
""username.raw"": {
""query"": ""tiv"", 
""boost"":4.0
}
}}
]
}
}</pre></code>

i am trying this on elasticsearch-1.7

",0,0,0,0,9,39,20.2,0,2,26,27,44138,0,`` query match_phrase_prefix boost username.raw tiv firstname elasticsearch-1.7 bool :4.0,`` query match_phrase_prefix boost username.raw tiv firstname elasticsearch-1.7 bool :4.0 :2.0 pre /pre score /code change code
68,65936564,"improve ""cannot find cert of key directive"" error","this code in `certbot-apache/certbot_apache/configurator.py` has a few problems:

 it refers to certificates as ""cert"". our style is to spell out ""certificate"" in documentation and errors whenever possible (command line flags are an exception since they're set in stone). see #4519.
 it conflates two errors unnecessarily: can't find sslcertificatefile and can't find sslcertificatekeyfile.
 it doesn't mention the missing directives by name, when that would be easy to do.

proposed: break the `if not path[""cert_path""] or not path[""cert_key""]:` into two clauses, and each one should print an error like ""could not find sslcertificatefile directive in %s.""


",0,1,0,0,8,94,15.56,1,3,45,17,25621,1,`` sslcertificatefile directive certificate path error unnecessarily stone sslcertificatekeyfile conflate,`` sslcertificatefile directive certificate path error unnecessarily stone sslcertificatekeyfile conflate certbot-apache/certbot_apache/configurator.py cert_path cert_key 4519. spell cert clause refer propose style
69,54046619,fix python warnings (occur during testing),"need to fix warnings from interpreter (during test run).
it's easy to see all:
`python -wd -b` for python3

",0,1,0,0,6,19,6.29,0,8,58,58,9830,1,python3 -wd -b interpreter python easy warning test,python3 -wd -b interpreter python easy warning test
70,2059604,problem converting the coordinates of epsg3395 points to latitude/length.,"the current version has a problem with transformation of coordinates.
transformation epsg3395 { x:8918060.964088084 y:6755099.410887127} to l.latlng, returns l.latlng { lat: 52.06311877701942 lng: 80.11230468750001}
but the right result is l.latlng { lat: 51.9371170300465 lng: 80.11230468750001}.


",0,0,1,0,9,32,26.68,,2,16,7,25710,0,l.latlng transformation lng lat 80.11230468750001 y:6755099.410887127 x:8918060.964088084 epsg3395 52.06311877701942 51.9371170300465,l.latlng transformation lng lat 80.11230468750001 y:6755099.410887127 x:8918060.964088084 epsg3395 52.06311877701942 51.9371170300465 coordinate current return result version
71,11231092,textsearchfacet refreshes unnecessarily,"when you ctrl/pageup or ctrl/pagedn into a page, the textsearchfacet's event handler fires when e.g. the pageup key is released, causing a complete facet refresh even though the value in the input field hasn't changed.  this is annoying in trivial cases, but can be a real pain if the current facet setup is expensive to compute.

the event handler is set up in textsearchfacet._initializeui()


",0,0,0,0,3,64,12.43,32,1,4,0,6506,1,facet handler event textsearchfacet._initializeui textsearchfacet pageup ctrl/pageup ctrl/pagedn pain refresh,facet handler event textsearchfacet._initializeui textsearchfacet pageup ctrl/pageup ctrl/pagedn pain refresh expensive compute trivial fire setup real annoy complete input field
72,36823715,a numerical bug in word2vec make_cum_table ,"a simple way of recreating:


on my computer assertion in the last line of make_cum_table fails because self.cum_table[-1] is 2147483646 instead of expected 2147483647. the reason for this is the accumulated numerical error in the computation of `cumulative`.

a simple way to fix this is to replace:


with:


",0,3,0,0,6,48,13.58,,1,4,2,9830,1,simple self.cum_table recreating numerical make_cum_table cumulative computation accumulated 2147483647. 2147483646,simple self.cum_table recreating numerical make_cum_table cumulative computation accumulated 2147483647. 2147483646 assertion computer -1 fails replace reason expect error
